task_id,pattern,difficulty,config,model,model_key,pass,reward,steps,delegations,tokens_in,tokens_cached,tokens_out,cost_usd,wallclock_s,terminal_reason,commit,run_id
2266_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,A_pi,qwen/qwen3-32b,small,False,0.0,4,0,0,0,0,0.0,3926.19,finish,714623028e0ca8f1d435addb9e630662d593224f,A_pi__small__eval100__20260901T115723Z
2273_easy_repair_plan_easy,repair_plan_easy,easy,A_pi,qwen/qwen3-32b,small,False,17.19,12,0,51324,39936,19788,0.006452,3628.89,finish,714623028e0ca8f1d435addb9e630662d593224f,A_pi__small__eval100__20260901T115723Z
2277_easy_repair_plan_easy,repair_plan_easy,easy,A_pi,qwen/qwen3-32b,small,False,0.0,18,0,66502,53296,19417,0.006493,2475.06,finish,714623028e0ca8f1d435addb9e630662d593224f,A_pi__small__eval100__20260901T115723Z
2289_medium_repair_plan_medium,repair_plan_medium,medium,A_pi,qwen/qwen3-32b,small,False,0.0,7,0,25455,19808,7239,0.002479,225.56,finish,714623028e0ca8f1d435addb9e630662d593224f,A_pi__small__eval100__20260901T115723Z
2294_hard_repair_plan_hard,repair_plan_hard,hard,A_pi,qwen/qwen3-32b,small,False,0.0,7,0,25932,23184,5753,0.001831,211.87,finish,714623028e0ca8f1d435addb9e630662d593224f,A_pi__small__eval100__20260901T115723Z
2005_easy_01_buy_only_baseline,01_buy_only_baseline,easy,A_pi,qwen/qwen3-32b,small,False,0.0,20,0,120982,97952,19508,0.007305,873.65,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2034_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,A_pi,qwen/qwen3-32b,small,False,0.0,16,0,86913,64624,19914,0.007359,817.85,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2048_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,A_pi,qwen/qwen3-32b,small,False,0.0,14,0,76847,60576,19187,0.006674,678.1,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2076_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,A_pi,qwen/qwen3-32b,small,False,0.47,18,0,110672,79632,18905,0.007777,800.56,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2118_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,A_pi,qwen/qwen3-32b,small,False,0.0,2,0,8015,4464,7304,0.002329,238.08,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2129_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,A_pi,qwen/qwen3-32b,small,False,0.0,2,0,7913,4448,5553,0.001832,215.99,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2149_hard_15_parallel_subassemblies_branch_assigned,15_parallel_subassemblies_branch_assigned,hard,A_pi,qwen/qwen3-32b,small,False,0.0,16,0,97772,64544,20817,0.008487,880.37,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2164_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,A_pi,qwen/qwen3-32b,small,False,0.0,10,0,35596,9232,12823,0.0057,3676.46,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2174_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,A_pi,qwen/qwen3-32b,small,False,0.0,19,0,78561,68192,16347,0.005407,4081.18,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2218_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,A_pi,qwen/qwen3-32b,small,False,0.0,42,0,321716,185232,32618,0.020052,4789.64,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2270_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,A_pi,qwen/qwen3-32b,small,False,0.0,19,0,80174,55744,19344,0.007371,4301.88,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2282_medium_repair_plan_medium,repair_plan_medium,medium,A_pi,qwen/qwen3-32b,small,False,0.0,26,0,125205,104016,19909,0.00727,3971.8,finish,8f68974bbf75ee29ca782b4d9b1b8b3c18e95a26,A_pi__small__eval100__20260901T213647Z
2002_easy_01_buy_only_baseline,01_buy_only_baseline,easy,B_bash,z-ai/glm-5.1,big,True,100.0,21,0,420509,376832,29903,0.290697,470.74,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2008_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,B_bash,z-ai/glm-5.1,big,False,97.5,26,0,924379,812544,48090,0.579426,739.41,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2020_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,B_bash,z-ai/glm-5.1,big,True,100.0,29,0,723180,670336,36173,0.40743,584.36,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2027_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,B_bash,z-ai/glm-5.1,big,True,100.0,29,0,1174913,1043584,54410,0.666469,926.16,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2032_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,B_bash,z-ai/glm-5.1,big,True,100.0,14,0,203271,171584,22151,0.186438,353.67,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2044_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,B_bash,z-ai/glm-5.1,big,False,22.28,30,0,1260370,1070080,60915,0.812653,1135.82,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2049_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,B_bash,z-ai/glm-5.1,big,False,22.64,23,0,514259,460672,47719,0.40476,738.14,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2063_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,B_bash,z-ai/glm-5.1,big,True,100.0,29,0,790533,718656,31335,0.425352,587.39,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2073_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,B_bash,z-ai/glm-5.1,big,False,20.42,39,0,2196868,1918016,83895,1.217714,1344.63,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2077_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,B_bash,z-ai/glm-5.1,big,False,20.38,28,0,1072823,979328,53683,0.621723,839.92,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2091_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,B_bash,z-ai/glm-5.1,big,True,100.0,33,0,795540,712384,64020,0.583326,996.44,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2098_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,B_bash,z-ai/glm-5.1,big,False,19.09,43,0,1414519,1124672,168831,1.433176,2488.16,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2107_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,B_bash,z-ai/glm-5.1,big,False,20.0,28,0,985651,879488,48649,0.591351,742.73,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2114_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,B_bash,z-ai/glm-5.1,big,True,100.0,29,0,918953,835968,47032,0.540471,683.16,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2126_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,B_bash,z-ai/glm-5.1,big,False,20.0,33,0,1630787,1484352,49818,0.81014,858.32,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2137_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,B_bash,z-ai/glm-5.1,big,False,20.38,19,0,416054,347712,50318,0.407483,795.0,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2141_hard_15_parallel_subassemblies_branch_assigned,15_parallel_subassemblies_branch_assigned,hard,B_bash,z-ai/glm-5.1,big,True,100.0,36,0,2071879,1748352,75508,1.200691,1174.45,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2155_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,B_bash,z-ai/glm-5.1,big,False,23.11,60,0,2043939,1809088,131576,1.322716,2177.53,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2164_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,B_bash,z-ai/glm-5.1,big,False,23.18,34,0,1086886,920512,115169,0.979,1605.32,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2170_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,B_bash,z-ai/glm-5.1,big,False,23.24,42,0,1711315,1300160,149220,1.535514,2252.9,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2176_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,B_bash,z-ai/glm-5.1,big,True,100.0,35,0,1294533,1078208,92756,0.991315,1489.89,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2187_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,B_bash,z-ai/glm-5.1,big,False,20.16,46,0,1931875,1731392,67491,1.027799,1229.73,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2198_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,B_bash,z-ai/glm-5.1,big,False,23.13,51,0,3092792,2692672,86081,1.587864,1325.56,token_cap,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2209_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,B_bash,z-ai/glm-5.1,big,False,98.17,25,0,705879,615104,45245,0.48609,690.76,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2218_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,B_bash,z-ai/glm-5.1,big,False,22.8,37,0,1296256,1137728,64874,0.767696,1055.96,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2228_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,B_bash,z-ai/glm-5.1,big,False,22.6,62,0,2899136,2608064,92582,1.436258,1581.06,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2234_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,B_bash,z-ai/glm-5.1,big,False,20.77,42,0,1092178,801600,158699,1.303753,2425.42,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2248_hard_24_single_subassembly_shared_overflow_capacity_screened_invoicing,24_single_subassembly_shared_overflow_capacity_screened_invoicing,hard,B_bash,z-ai/glm-5.1,big,False,21.81,39,0,2092967,1911232,70011,1.029564,1105.36,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2260_hard_25_shared_component_subassemblies_branch_assigned_screened_all_seeded,25_shared_component_subassemblies_branch_assigned_screened_all_seeded,hard,B_bash,z-ai/glm-5.1,big,False,22.64,48,0,1384293,1116352,148306,1.317915,2279.26,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2270_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,B_bash,z-ai/glm-5.1,big,True,100.0,23,0,456537,417216,25527,0.275844,386.48,finish,0d8d11c923beeba873521aac54d2d446e5fdf0e6,B_bash__big__eval30__20260904T074309Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,28,0,918953,642752,72667,0.852876,1244.77,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,True,100.0,14,0,654577,485056,78769,0.710028,1341.55,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,False,23.28,51,0,1450381,1338752,100382,0.946037,1680.06,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,32,0,1336099,1045760,96101,1.101217,1541.61,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,14,0,300680,273664,17958,0.18799,326.92,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2050_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,19,0,395881,338304,55764,0.413928,878.11,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2058_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,17,0,526580,461632,28738,0.337399,526.03,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2070_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,False,90.68,26,0,756377,618752,71252,0.667059,1224.03,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2075_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,29,0,1227339,1053440,86028,0.895876,1350.59,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2086_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,False,40.0,44,0,1976928,1639040,135335,1.494668,2285.59,finish,9941429f1a492c2e21ce93e3e7c46a16a9e21a37,C_full__big__dev10__20260909T075250Z
2004_easy_01_buy_only_baseline,01_buy_only_baseline,easy,C_full,z-ai/glm-5.1,big,True,100.0,34,0,1382899,1190080,91927,0.638516,1662.2,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2014_easy_02_buy_only_immediate_invoicing,02_buy_only_immediate_invoicing,easy,C_full,z-ai/glm-5.1,big,False,15.91,17,0,685594,559232,67860,0.620891,1024.6,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2017_easy_03_buy_only_fixed_downpayment,03_buy_only_fixed_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,39,0,1220879,1043008,94764,0.608219,1343.02,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2024_easy_04_buy_only_percentage_downpayment,04_buy_only_percentage_downpayment,easy,C_full,z-ai/glm-5.1,big,True,100.0,31,0,1120031,1001856,102439,0.876659,1649.36,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2035_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,14,0,469077,352064,36796,0.295099,1265.16,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2039_medium_05_screened_buy_only_all_seeded,05_screened_buy_only_all_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,11,0,339976,300352,31794,0.177475,505.71,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2042_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,15,0,434411,399232,26509,0.175029,396.01,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2050_medium_06_screened_buy_only_mixed_seeded,06_screened_buy_only_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,18,0,329131,289472,21450,0.225165,361.63,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2057_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,22,0,419979,379840,20584,0.245523,365.86,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2058_medium_07_screened_buy_only_mixed_seeded_invoicing,07_screened_buy_only_mixed_seeded_invoicing,medium,C_full,z-ai/glm-5.1,big,True,100.0,21,0,427579,385984,20000,0.160036,341.01,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2065_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,True,100.0,19,0,477032,409664,47970,0.26732,706.43,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2070_medium_08_single_bom_single_workcenter,08_single_bom_single_workcenter,medium,C_full,z-ai/glm-5.1,big,False,90.68,33,0,903897,772992,96093,0.523778,1349.42,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2075_medium_09_single_bom_lowest_cost,09_single_bom_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,21,0,640054,537216,63022,0.560946,972.91,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2086_medium_10_single_bom_split_by_capacity,10_single_bom_split_by_capacity,medium,C_full,z-ai/glm-5.1,big,False,40.0,33,0,1406034,946816,99725,1.327867,3063.25,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2097_hard_11_restricted_subassembly_qualified_workcenters,11_restricted_subassembly_qualified_workcenters,hard,C_full,z-ai/glm-5.1,big,True,100.0,43,0,1334862,1189312,80275,0.562165,1157.26,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2109_medium_12_single_subassembly_lowest_cost,12_single_subassembly_lowest_cost,medium,C_full,z-ai/glm-5.1,big,True,100.0,27,0,698121,604096,65851,0.37541,1432.32,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2122_medium_13_single_subassembly_qualified_workcenters,13_single_subassembly_qualified_workcenters,medium,C_full,z-ai/glm-5.1,big,True,100.0,26,0,871126,759296,92494,0.493858,1282.45,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2130_medium_14_single_subassembly_shared_overflow_capacity,14_single_subassembly_shared_overflow_capacity,medium,C_full,z-ai/glm-5.1,big,True,99.28,37,0,1138179,963968,110162,0.97924,1685.97,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2147_hard_15_parallel_subassemblies_branch_assigned,15_parallel_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,True,100.0,17,0,529164,302016,91097,0.517485,4674.03,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2156_hard_16_serial_subassemblies_branch_assigned,16_serial_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,True,99.42,43,0,1229764,1047360,89024,0.697138,2938.66,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2167_hard_17_shared_component_subassemblies_branch_assigned,17_shared_component_subassemblies_branch_assigned,hard,C_full,z-ai/glm-5.1,big,False,96.5,48,0,1842556,1603136,142257,1.09104,3619.22,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2180_medium_18_manufacture_only_policy_forbidden,18_manufacture_only_policy_forbidden,medium,C_full,z-ai/glm-5.1,big,True,99.0,30,0,1066339,879296,95564,0.591212,1339.9,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2190_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,C_full,z-ai/glm-5.1,big,True,100.0,33,0,724870,666816,43999,0.448243,807.48,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2192_medium_19_manufacture_only_no_buy_route,19_manufacture_only_no_buy_route,medium,C_full,z-ai/glm-5.1,big,True,100.0,36,0,1092484,1003648,59444,0.646872,1455.71,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2196_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,True,100.0,34,0,1132144,1006272,108898,0.595135,1508.72,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2204_medium_20_manufacture_only_no_available_vendors,20_manufacture_only_no_available_vendors,medium,C_full,z-ai/glm-5.1,big,False,23.13,70,0,2292868,2082752,73506,0.752259,4066.77,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2208_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,22,0,1077706,806656,70127,0.582646,1056.58,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2214_medium_21_single_bom_lowest_cost_screened_mixed_seeded,21_single_bom_lowest_cost_screened_mixed_seeded,medium,C_full,z-ai/glm-5.1,big,True,100.0,19,0,640622,553600,69133,0.569952,1360.29,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2217_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,C_full,z-ai/glm-5.1,big,False,15.13,49,0,1618113,1434496,103067,0.703209,7169.66,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2221_medium_22_single_bom_split_by_capacity_invoicing,22_single_bom_split_by_capacity_invoicing,medium,C_full,z-ai/glm-5.1,big,False,23.8,33,0,1017927,850752,92055,0.558323,3486.99,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2233_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,21.13,27,0,1049786,734016,124967,1.182777,3419.69,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2235_hard_23_restricted_subassembly_qualified_workcenters_screened_all_seeded,23_restricted_subassembly_qualified_workcenters_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,0.0,52,0,1326392,1091456,161909,0.859982,7432.87,loop,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2244_hard_24_single_subassembly_shared_overflow_capacity_screened_invoicing,24_single_subassembly_shared_overflow_capacity_screened_invoicing,hard,C_full,z-ai/glm-5.1,big,False,16.85,43,0,1202408,1076160,160932,1.16465,2180.51,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2249_hard_24_single_subassembly_shared_overflow_capacity_screened_invoicing,24_single_subassembly_shared_overflow_capacity_screened_invoicing,hard,C_full,z-ai/glm-5.1,big,False,94.8,66,0,2421775,2141120,195526,1.809923,3621.5,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2258_hard_25_shared_component_subassemblies_branch_assigned_screened_all_seeded,25_shared_component_subassemblies_branch_assigned_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,True,100.0,22,0,797403,637056,97623,0.819662,1462.03,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2259_hard_25_shared_component_subassemblies_branch_assigned_screened_all_seeded,25_shared_component_subassemblies_branch_assigned_screened_all_seeded,hard,C_full,z-ai/glm-5.1,big,False,98.97,23,0,891293,779328,101836,0.524038,1366.47,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2269_easy_26_buy_only_net_30_no_adjacent_data,26_buy_only_net_30_no_adjacent_data,easy,C_full,z-ai/glm-5.1,big,False,16.07,16,0,327836,257152,52291,0.256937,3432.98,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2279_easy_repair_plan_easy,repair_plan_easy,easy,C_full,z-ai/glm-5.1,big,False,21.09,14,0,863955,755840,68957,0.422687,910.75,finish,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
2280_medium_repair_plan_medium,repair_plan_medium,medium,C_full,z-ai/glm-5.1,big,False,0.0,56,0,1656900,1403904,198057,1.59066,4448.41,loop,8f2e099af9b77e592efa3ed4f7c9380a5dac62ee,C_full__big__dev40__20260902T182723Z
